COD_ID,NOME,SUB,SUB_NOME,MUN,CONJ_CODIGO,CONJ_NOME,kVA_instalado,kW_DER,n_DER,empreendimentos_mmgd,potencia_kw_mmgd,potencia_kw_bdgd_mesmas_chaves,diferenca_kw_mmgd_menos_bdgd_mesmas_chaves,diferenca_kw_mmgd_menos_bdgd_total,penetracao_gd_pct,cobertura_vs_bdgd_pct,fonte_predominante,classe_predominante,subgrupo_predominante,periodo_primeira_data,periodo_ultima_data
VRD001,LDA PEIXOTO,18520470,SETD VOLTA REDONDA,3306305,15084,VOLTA REDONDA AEREO AT/MT,5092.5,157.5,9,9,157.5,157.5,0.0,0.0,3.0927835051546393,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-12-16,2024-10-25
MNB018,LDA NEVES,18520902,SETD MENA BARRETO,3302858,15057,MENA BARRETO AEREO,8092.5,157.22,14,14,157.22,157.22,0.0,0.0,1.942786530738338,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-10-23,2025-08-13
QMD005,LSA GUANDU,18520893,SETD QUEIMADOS,3304144,15692,NOVA IGUACU,26895.0,274.116,34,31,156.79,156.79,0.0,-117.326,0.5829708124186652,57.1984123509755,UFV — Radiação solar,Residencial (RE),B1,2019-11-22,2025-10-03
CXS016,LDA LEOME,18520785,SETD CAXIAS,3301702,15700,CAXIAS AEREO,5195.0,156.6,7,7,156.6,156.6,0.0,0.0,3.014436958614052,100.0,UFV — Radiação solar,Comercial (CO),A4,2021-07-01,2025-01-23
ZIN006,LDA JOAVIN,18520911,SETD ZONA INDUSTRIAL,3304557,15696,ZONA INDUSTRIAL,6907.5,154.29,14,14,154.29,154.29,0.0,0.0,2.2336590662323563,100.0,UFV — Radiação solar,Comercial (CO),B3,2020-10-19,2025-05-15
BPN29858,LDA CUBA,1159,SETD BRAS DE PINA,3304557,15017,BRAS DE PINA,7485.0,153.84,17,17,153.83999999999997,153.83999999999997,0.0,-0.0,2.0553106212424845,99.99999999999999,UFV — Radiação solar,Residencial (RE),B1,2019-05-23,2025-05-09
CRO005,LDA HORIZONTE,18521055,SETD COELHO DA ROCHA,3305109,15035,COELHO DA ROCHA,8055.0,153.32,26,26,153.32000000000002,153.32000000000002,0.0,0.0,1.9034140285536936,100.00000000000001,UFV — Radiação solar,Residencial (RE),B1,2021-05-04,2025-11-30
FND3747,LDA CANARIAS,1222,SETD FUNDAO,3304557,15040,GOVERNADOR AEREO,9945.0,153.11,15,15,153.11,153.11,0.0,0.0,1.5395676219205632,100.0,UFV — Radiação solar,Comercial (CO),A4,2020-09-22,2025-11-30
TER870,LDA CANASTRO,1123,SETD TERRA NOVA,3304557,15044,TERRA NOVA AEREO,6307.5,228.04,11,10,153.04,153.04,0.0,-75.0,2.4263178755449863,67.11103315207859,UFV — Radiação solar,Comercial (CO),B1,2019-06-04,2025-11-30
ROS006,LDA SATURNO,18519985,SETD ROSALI,3305109,14996,ROSALI,4612.5,267.569,12,11,152.87,152.87,0.0,-114.699,3.3142547425474254,57.132926460090665,UFV — Radiação solar,Comercial (CO),B3,2021-12-17,2025-05-12
CXS019,LDA PALMIRA,18520785,SETD CAXIAS,3301702,15700,CAXIAS AEREO,3780.0,152.86,20,20,152.85999999999999,152.85999999999999,0.0,-0.0,4.0439153439153435,99.99999999999999,UFV — Radiação solar,Residencial (RE),B1,2019-09-04,2025-12-03
SRP008,LDA TIPOERA,18520803,SETD SARAPUI,3301702,15000,SARAPUI,7582.5,176.05,15,15,151.8,176.05,-24.25,-24.25,2.001978239366964,86.22550411814825,UFV — Radiação solar,Comercial (CO),B3,2019-09-12,2025-11-30
RAM33372,LDA FROTA,1132,SETD RAMOS,3304557,15015,RAMOS AEREO,3735.0,154.91,10,9,151.60999999999999,151.60999999999999,0.0,-3.3,4.05917001338688,97.86973081143888,UFV — Radiação solar,Comercial (CO),B3,2020-07-31,2025-11-12
ALC3166,LDS 30194,10385889,SETD ALDEIA CAMPISTA,3304557,15033,ALDEIA CAMPISTA,8450.0,169.06,14,13,151.06,151.06,0.0,-18.0,1.7876923076923077,89.35289246421388,UFV — Radiação solar,Comercial (CO),B3,2019-12-12,2025-11-30
BRR30655,LDS 30655,345834478,SETD BARRA 2,3304557,15689,BARRA 2,3030.0,150.0,2,2,150.0,150.0,0.0,0.0,4.9504950495049505,100.0,UFV — Radiação solar,Comercial (CO),B3,2023-06-13,2024-03-26
AVD33320,LDA SARTRE,10385943,SETD ALVORADA,3304557,15004,ALVORADA,4142.5,149.0,2,2,149.0,149.0,0.0,0.0,3.5968617984308993,100.0,UFV — Radiação solar,Comercial (CO),B3,2022-02-11,2023-03-29
TER29223,LDA ZIEZE,1123,SETD TERRA NOVA,3304557,15044,TERRA NOVA AEREO,5480.0,148.96,11,11,148.96,148.96,0.0,0.0,2.718248175182482,100.0,UFV — Radiação solar,Comercial (CO),B3,2021-04-27,2025-07-28
PCI3354,LDA FRESON,450101398,SETD PACIENCIA,3304557,16897,COSMOS,11092.5,165.08,18,17,148.66000000000003,159.91000000000003,-11.25,-16.42,1.3401848095560065,90.0533074872789,UFV — Radiação solar,Comercial (CO),B3,2021-07-28,2025-11-30
CMS010,LDA URU,18520839,SETD COSMOS,3304557,16897,COSMOS,2647.5,216.44,32,29,148.64,148.64,0.0,-67.8,5.6143531633616615,68.67492145629274,UFV — Radiação solar,Residencial (RE),B1,2019-08-15,2025-11-30
ROS005,LDA ASTEROIDE,18519985,SETD ROSALI,3305109,14996,ROSALI,6352.5,148.62,24,24,148.62,148.62,0.0,0.0,2.339551357733176,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-10-11,2025-11-30
COP9600,LDS 9600,152677490,SETD COPACABANA,3304557,15012,COPACABANA,6900.0,148.49,11,11,148.49,148.49,0.0,0.0,2.1520289855072465,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-02-25,2025-11-27
DMC631,LDA CAETES,1168,SETD DEMOCRATICOS,3304557,15056,DEMOCRATICOS AEREO,5235.0,147.5,10,10,147.5,147.5,0.0,0.0,2.8175740210124163,100.0,UFV — Radiação solar,Comercial (CO),A4,2021-05-26,2025-08-30
LPD29232,LDA FRAMBAR,10386033,SETD LEOPOLDO,3304557,15030,LEOPOLDO AEREO,7900.0,147.47,28,28,147.47,147.47,0.0,0.0,1.8667088607594937,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-07-03,2025-10-08
RCP9893,LDA ITAPE,10386006,SETD RIO COMPRIDO,3304557,15058,RIO COMPRIDO AEREO,3562.5,147.35,20,20,147.35,147.35,0.0,0.0,4.136140350877193,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-01-14,2025-11-30
VGE3740,LDA KELER,1267,SETD VIGARIO GERAL,3304557,15062,VIGARIO GERAL AEREO,7777.5,241.322,30,26,144.67999999999998,144.67999999999998,0.0,-96.642,1.8602378656380583,59.953091719776886,UFV — Radiação solar,Residencial (RE),B1,2019-05-22,2025-03-24
BFG24750,LDS 24750,10385934,SETD BOTAFOGO,3304557,15064,BOTAFOGO SUBTERRANEO,5350.0,144.5,6,6,144.5,144.5,0.0,0.0,2.7009345794392523,100.0,UFV — Radiação solar,Comercial (CO),B3,2021-09-23,2025-07-29
BRR24946,LDS 24946,345834478,SETD BARRA 2,3304557,15689,BARRA 2,7520.0,145.8,12,12,144.3,145.8,-1.5,-1.5,1.9188829787234045,98.97119341563787,UFV — Radiação solar,Residencial (RE),B1,2019-05-14,2024-05-23
LPD33251,LDA CONDEBEL,10386033,SETD LEOPOLDO,3304557,15030,LEOPOLDO AEREO,6795.0,143.94,24,24,143.94,143.94,0.0,0.0,2.1183222958057395,100.0,UFV — Radiação solar,Residencial (RE),B1,2020-02-18,2025-07-29
BPN33195,LDA SANONI,1159,SETD BRAS DE PINA,3304557,15017,BRAS DE PINA,7680.0,168.67,21,20,142.91,163.81,-20.900000000000006,-25.76,1.8608072916666667,84.72757455386258,UFV — Radiação solar,Residencial (RE),B1,2017-11-07,2025-08-27
BPN29676,LDA GUATEMALA,1159,SETD BRAS DE PINA,3304557,15017,BRAS DE PINA,5347.5,224.92,30,27,141.32,141.32,0.0,-83.6,2.642730247779336,62.83122888138005,UFV — Radiação solar,Residencial (RE),B1,2021-03-18,2025-10-01
RCP1343,LDS 1343,10386006,SETD RIO COMPRIDO,3304557,15058,RIO COMPRIDO AEREO,6710.0,140.36,6,6,140.35999999999999,140.35999999999999,0.0,-0.0,2.0918032786885243,99.99999999999997,UFV — Radiação solar,Comercial (CO),B3,2020-12-21,2025-11-11
PER667,LDA DELFIM,1240,SETD PEDRO ERNESTO,3304557,15061,PEDRO ERNESTO AEREO,6810.0,140.1,12,12,140.1,140.1,0.0,0.0,2.05726872246696,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-09-20,2025-12-06
STC00010,LDA CARAVANA,34192093,SETD SANTA CLARA,3304144,15052,SANTA CLARA AEREO,6277.5,152.45,19,17,139.13,139.13,0.0,-13.32,2.2163281561131023,91.2627090849459,UFV — Radiação solar,Residencial (RE),B1,2021-03-03,2025-09-15
VRD008,LDA CENTRAL,18520470,SETD VOLTA REDONDA,3306305,15084,VOLTA REDONDA AEREO AT/MT,5790.0,139.0,7,7,139.0,139.0,0.0,0.0,2.400690846286701,100.0,UFV — Radiação solar,Comercial (CO),B3,2022-11-18,2025-12-03
SRP007,LDA GUERREIRO,18520803,SETD SARAPUI,3301702,15000,SARAPUI,6517.5,138.02,15,15,138.02,138.02,0.0,0.0,2.1176831607211355,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-05-28,2025-11-11
CUR33777,LDA CIDE,10386042,SETD CURICICA,3304557,16901,CURICICA AEREO,12382.5,138.0,3,3,138.0,138.0,0.0,0.0,1.1144760751059963,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-07-22,2025-08-28
TUR007,LDA SAPE,1294,SETD TURIACU,3304557,15002,TURIACU,5265.0,143.26,26,25,137.26,137.26,0.0,-6.0,2.607027540360874,95.81181069384337,UFV — Radiação solar,Residencial (RE),B1,2019-11-26,2025-12-16
CHR0014,LDA IBITUBA,18520758,SETD CACHAMORRA,3304557,15011,CACHAMORRA,5292.5,135.79,25,25,135.79,135.79,0.0,0.0,2.5657061880018897,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-06-08,2025-11-30
PTS9505,LDS 9105,10386087,SETD POSTO SEIS,3304557,15075,POSTO SEIS SUBTERRANEO,4720.0,139.0,4,4,135.0,139.0,-4.0,-4.0,2.860169491525424,97.12230215827338,UFV — Radiação solar,Comercial (CO),AS,2020-05-29,2024-08-14
CRO0031,LDA IRIDIUM,18521055,SETD COELHO DA ROCHA,3305109,15035,COELHO DA ROCHA,6405.0,291.335,11,10,134.99,133.99,1.0,-156.345,2.1075722092115536,46.334975200370714,UFV — Radiação solar,Comercial (CO),B3,2020-03-31,2025-03-31
BAR30673,LDS 30673/LDA ORMOND,10385907,SETD BARRA,3304557,15013,BARRA AEREO,1875.0,134.65,19,19,134.65,134.65,0.0,0.0,7.181333333333333,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-03-29,2025-12-04
SCO29909,LDA CANOA,10386060,SETD SAO CONRADO,3304557,15053,SAO CONRADO AEREO,3030.0,150.62,20,20,134.27,150.62000000000003,-16.350000000000023,-16.35,4.431353135313532,89.14486787943169,UFV — Radiação solar,Residencial (RE),B1,2019-07-08,2025-09-16
SMT4255,LDS 4255,10385997,SETD SAMARITANO,3304557,15076,SAMARITANO SUBTERRANEO,4400.0,165.39,22,21,134.06,134.64,-0.5799999999999841,-31.33,3.046818181818182,81.0568958219965,UFV — Radiação solar,Residencial (RE),B1,2019-09-18,2025-09-17
ROS015,LDA GALAXIA,18519985,SETD ROSALI,3305109,14996,ROSALI,5505.0,132.09,23,23,132.54000000000002,132.09,0.45000000000001705,0.45,2.4076294277929158,100.34067681126506,UFV — Radiação solar,Residencial (RE),B1,2021-05-31,2025-05-06
PTS9494,LDS 9494,10386087,SETD POSTO SEIS,3304557,15075,POSTO SEIS SUBTERRANEO,7000.0,126.85,16,16,131.85,126.85,5.0,5.0,1.8835714285714287,103.94166338194718,UFV — Radiação solar,Residencial (RE),B1,2018-09-11,2025-12-09
BPD34707,LDS 34707,10385961,SETD BAEPENDI,3304557,15063,BAEPENDI SUBTERRANEO,5710.0,130.41,13,13,131.11,130.41,0.700000000000017,0.7,2.29614711033275,100.53676865271069,UFV — Radiação solar,Comercial (CO),B3,2022-02-08,2025-05-05
ALC651,LDA XAVIER,10385889,SETD ALDEIA CAMPISTA,3304557,15033,ALDEIA CAMPISTA,7227.5,130.84,19,19,130.84,130.84,0.0,0.0,1.810307851954341,100.0,UFV — Radiação solar,Residencial (RE),B1,2020-08-20,2025-04-07
BMT29833,LDA FABIO,1195,SETD BOCA DO MATO,3304557,15055,BOCA DO MATO AEREO,4800.0,134.85,24,23,130.35000000000002,130.35000000000002,0.0,-4.5,2.715625,96.66295884315909,UFV — Radiação solar,Residencial (RE),B1,2019-01-02,2025-09-15
HMT3816,LDS 1910 / 24895/ ICATU / VIUVA / DAVI,10386096,SETD HUMAITA,3304557,15022,HUMAITA AEREO,3067.5,153.69,18,17,129.05,129.70999999999998,-0.6599999999999682,-24.64,4.207008964955175,83.96772724315181,UFV — Radiação solar,Residencial (RE),B1,2019-11-29,2025-11-30
BMT29877,LDA FERRAZ,1195,SETD BOCA DO MATO,3304557,15055,BOCA DO MATO AEREO,10207.5,128.13,22,22,128.13,128.13,0.0,0.0,1.255253490080823,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-06-13,2025-07-25
RAM33535,LDA BONFOR,1132,SETD RAMOS,3304557,15015,RAMOS AEREO,7000.0,126.45,9,9,126.44999999999999,126.44999999999999,0.0,-0.0,1.8064285714285713,99.99999999999999,UFV — Radiação solar,Comercial (CO),B3,2021-10-27,2025-06-13
GVD9875,LDA MUIATUCA,1213,SETD GOVERNADOR,3304557,15040,GOVERNADOR AEREO,2362.5,126.35,20,20,126.35000000000001,126.35000000000001,0.0,0.0,5.348148148148148,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-03-14,2025-12-05
MRT29629,LDA GAMA,1312,SETD MERITI,3305109,14993,MERITI,5825.0,129.07,16,16,126.07,129.07,-3.0,-3.0,2.1642918454935622,97.67567986363989,UFV — Radiação solar,Residencial (RE),B1,2019-12-10,2025-11-17
CRO004,LDA BENJAMIN,18521055,SETD COELHO DA ROCHA,3305109,15035,COELHO DA ROCHA,4805.0,134.9,16,15,125.9,125.9,0.0,-9.0,2.620187304890739,93.3283914010378,UFV — Radiação solar,Residencial (RE),B1,2019-09-25,2025-08-04
DMC3523,LDA RESERVAJERUSA,1168,SETD DEMOCRATICOS,3304557,15056,DEMOCRATICOS AEREO,9597.5,199.95,10,9,125.83,125.83,0.0,-74.12,1.3110705912998177,62.930732683170795,UFV — Radiação solar,Comercial (CO),B3,2022-09-13,2025-05-21
PVN29958,LDA LEOPOLDINA,1303,SETD PAVUNA,3304557,14994,PAVUNA,5970.0,125.81,25,25,125.81,125.81,0.0,0.0,2.107370184254606,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-11-01,2025-11-30
MRP00003,LDA FARADAY,224567922,SETD MARAPICU,3303500,15697,MARAPICU,6907.5,139.3,13,11,125.80000000000001,125.80000000000001,0.0,-13.5,1.8212088309808183,90.30868628858579,UFV — Radiação solar,Comercial (CO),B3,2021-07-20,2025-03-25
BPN29869,LDA PAVILHAO,1159,SETD BRAS DE PINA,3304557,15017,BRAS DE PINA,7702.5,134.8,6,5,125.62,125.6,0.020000000000010232,-9.18,1.63089905874716,93.18991097922847,UFV — Radiação solar,Comercial (CO),B3,2019-10-16,2025-07-29
STC00006,LDA LOUREBEL,34192093,SETD SANTA CLARA,3304144,15052,SANTA CLARA AEREO,9087.5,126.63,13,13,125.41,126.63,-1.2199999999999989,-1.22,1.3800275103163686,99.0365632156677,UFV — Radiação solar,Residencial (RE),B1,2018-03-23,2025-12-04
AVD33291,LDS 33291,10385943,SETD ALVORADA,3304557,15004,ALVORADA,4520.0,125.04,6,6,125.03999999999999,125.03999999999999,0.0,-0.0,2.7663716814159294,100.0,UFV — Radiação solar,Comercial (CO),B3,2021-03-05,2025-12-23
CRO0013,LDA ANTIMONIO,18521055,SETD COELHO DA ROCHA,3305109,15054,AREIA BRANCA AEREO,6870.0,124.96,14,14,124.96,124.96,0.0,0.0,1.8189228529839883,100.0,UFV — Radiação solar,Comercial (CO),B3,2021-12-29,2025-11-30
ROS008,LDA ALCEBIADES,18519985,SETD ROSALI,3305109,14996,ROSALI,8107.5,147.86,23,21,124.44000000000001,130.76,-6.319999999999979,-23.42,1.5348751156336728,84.16069254700393,UFV — Radiação solar,Residencial (RE),B1,2019-03-08,2025-09-03
GNB29069,LDA EUTIQUIO,1150,SETD GUANABARA,3304557,15037,GUANABARA AEREO,4680.0,123.96,24,24,123.96000000000001,123.96000000000001,0.0,0.0,2.6487179487179486,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-07-08,2025-11-22
ALC3601,LDA RESERBAN,10385889,SETD ALDEIA CAMPISTA,3304557,15033,ALDEIA CAMPISTA,5250.0,123.66,20,20,123.66000000000001,123.66000000000001,0.0,0.0,2.355428571428572,100.00000000000001,UFV — Radiação solar,Residencial (RE),B1,2019-12-09,2025-06-30
CRM0007,LDA PARIS,280389625,SETD CARMARI,3303500,15691,CARMARI,7162.5,122.4,25,25,122.4,122.4,0.0,0.0,1.7089005235602095,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-08-20,2024-12-30
MRT9979,LDA LOBATO,1312,SETD MERITI,3305109,14993,MERITI,8362.5,278.122,19,18,121.55,121.55,0.0,-156.572,1.4535127055306427,43.70384219874731,UFV — Radiação solar,Residencial (RE),B1,2021-08-03,2025-07-14
CMT29117,LDA MELSOUZA/LDS 29117/LDS1845,10386051,SETD CAMPO MARTE,3304557,15047,CAMPO MARTE AEREO,4522.5,121.0,4,4,121.0,121.0,0.0,0.0,2.67551133222775,100.0,UFV — Radiação solar,Comercial (CO),A4,2022-07-07,2024-09-17
BMT29953,LDA GALDINO,1195,SETD BOCA DO MATO,3304557,15055,BOCA DO MATO AEREO,6170.0,120.37,19,19,120.37,120.37,0.0,0.0,1.9508914100486223,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-04-15,2025-09-08
JDB3063,LDS 4682/1755,10385880,SETD JARDIM BOTANICO,3304557,15071,JARDIM BOTANICO AEREO,0.0,120.0,1,1,120.0,120.0,0.0,0.0,0.0,100.0,UFV — Radiação solar,Poder Público (PP),A4,2019-09-19,2019-09-19
MTC004,LDA NUPEBA,1276,SETD MATURACA,3304557,15031,MATURACA AEREO,6307.5,119.65,10,10,119.65,119.65,0.0,0.0,1.8969480776852954,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-08-21,2025-09-01
TUR010,LDA TAUBATE,1294,SETD TURIACU,3304557,15002,TURIACU,3647.5,119.5,4,4,119.5,119.5,0.0,0.0,3.2762165867032214,100.0,UFV — Radiação solar,Comercial (CO),B3,2021-02-19,2023-03-18
COP0003,LDS 9117,152677490,SETD COPACABANA,3304557,15012,COPACABANA,6900.0,118.78,12,12,118.78,118.78,0.0,0.0,1.7214492753623187,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-10-17,2025-11-03
BPD4302,LDS 4302/INDIO/BIBIANO,10385961,SETD BAEPENDI,3304557,15063,BAEPENDI SUBTERRANEO,1785.0,118.72,7,7,118.72,118.72,0.0,0.0,6.650980392156863,100.0,UFV — Radiação solar,Comercial (CO),B3,2020-10-23,2025-09-05
STC00008,LDA INFANTE,34192093,SETD SANTA CLARA,3304144,15052,SANTA CLARA AEREO,5430.0,134.25,16,15,117.2,117.2,0.0,-17.05,2.158379373848987,87.2998137802607,UFV — Radiação solar,Comercial (CO),B3,2020-02-18,2025-10-03
AVD33395,LDS 33395/LDS 37927,10385943,SETD ALVORADA,3304557,15004,ALVORADA,11230.0,117.03,12,12,117.02999999999999,117.02999999999999,0.0,-0.0,1.0421193232413177,99.99999999999999,UFV — Radiação solar,Comercial (CO),B3,2019-01-22,2025-08-26
BPN29522,LDA COIMBRA,1159,SETD BRAS DE PINA,3304557,15017,BRAS DE PINA,3060.0,116.69,7,7,116.69,116.69,0.0,0.0,3.8133986928104577,100.0,UFV — Radiação solar,Comercial (CO),B3,2019-12-19,2025-12-03
CCD70128,LDA GARCIA,1186,SETD CASCADURA,3304557,15034,CASCADURA AEREO,8100.0,116.64,22,22,116.64,116.64,0.0,0.0,1.44,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-05-09,2025-07-11
COP0004,LDS 9005,152677490,SETD COPACABANA,3304557,15012,COPACABANA,5110.0,116.6,4,4,116.6,116.6,0.0,0.0,2.2818003913894325,100.0,UFV — Radiação solar,Comercial (CO),B3,2022-10-22,2025-01-02
WLS001,LDA CONDELE,18519994,SETD WASHINGTON LUIS,3301702,15073,WASHINGTON LUIS AEREO,8250.0,114.6,6,6,114.6,114.6,0.0,0.0,1.3890909090909092,100.0,UFV — Radiação solar,Comercial (CO),B3,2020-03-13,2025-12-09
TRV856,LDA LOPES,10385898,SETD TROVAO,3304557,15020,TROVAO AEREO,6480.0,113.6,5,5,113.6,113.6,0.0,0.0,1.7530864197530864,100.0,UFV — Radiação solar,Industrial (IN),B3,2022-01-12,2025-06-25
SJO0012,LDA TUCAO,310718139,SETD SAO JOAO,3301702,15699,SAO JOAO,5490.0,113.44,9,9,113.44,113.44,0.0,0.0,2.066302367941712,100.0,UFV — Radiação solar,Comercial (CO),B3,2022-03-22,2025-11-06
URG29662,LDA URUTELES,10385979,SETD URUGUAI,3304557,15025,URUGUAI AEREO,3360.0,113.1,22,22,113.1,113.1,0.0,0.0,3.3660714285714284,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-09-05,2025-12-10
CMS004,LDA ANTENCIA,18520839,SETD COSMOS,3304557,16900,PACIENCIA,1252.5,120.4,18,16,112.80000000000001,104.9,7.900000000000006,-7.6,9.005988023952098,93.68770764119603,UFV — Radiação solar,Residencial (RE),B1,2019-03-22,2025-05-16
LBN00056,LDS 24481,55813421,SETD LEBLON,3304557,14992,LEBLON,10710.0,111.19,19,19,112.61,111.19,1.4200000000000017,1.42,1.0514472455648927,101.27709326378272,UFV — Radiação solar,Residencial (RE),B1,2019-01-31,2025-05-19
JAB011,LDS 30331,18520749,SETD JABOATAO,3304557,15029,JABOATAO AEREO,2330.0,112.5,2,2,112.5,112.5,0.0,0.0,4.828326180257511,100.0,UFV — Radiação solar,Comercial (CO),B3,2022-10-27,2025-12-23
PMG00019,LDA PIRATRIZ,18520479,SETD PADRE MIGUEL,3304557,15019,PADRE MIGUEL,9892.5,223.363,20,19,112.35,112.35,0.0,-111.013,1.1357088703563305,50.29928860196183,UFV — Radiação solar,Residencial (RE),B1,2021-03-26,2025-12-31
AFR012,LDA PORTONAL,18520461,SETD ARI FRANCO,3304557,15010,ARI FRANCO,6712.5,112.02,16,16,112.02,112.02,0.0,0.0,1.6688268156424582,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-11-30,2025-12-04
GDL29585,LDA TAPAJOS,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,7400.0,121.46,22,21,111.77,111.77,0.0,-9.69,1.5104054054054055,92.02206487732587,UFV — Radiação solar,Residencial (RE),B1,2021-03-30,2025-08-13
QMD001,LSA QUIROA,18520893,SETD QUEIMADOS,3304144,15698,QUEIMADOS AEREO,16100.0,247.73,15,12,111.6,111.6,0.0,-136.13,0.6931677018633541,45.04904533161103,UFV — Radiação solar,Comercial (CO),B3,2019-12-04,2025-12-11
GDL24901,LDA SILTERRA,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,10732.5,118.17,25,24,111.57,111.57,0.0,-6.6,1.0395527603074772,94.4148260979944,UFV — Radiação solar,Residencial (RE),B1,2020-07-31,2025-12-31
PER833,LDA ARPA,1240,SETD PEDRO ERNESTO,3304557,15061,PEDRO ERNESTO AEREO,1650.0,117.2,15,14,111.5,111.5,0.0,-5.7,6.757575757575758,95.13651877133105,UFV — Radiação solar,Residencial (RE),B1,2019-11-12,2025-12-11
SRP011,LDA COLUMBIA,18520803,SETD SARAPUI,3301702,15000,SARAPUI,7687.5,130.8,17,16,110.80000000000001,110.80000000000001,0.0,-20.0,1.4413008130081304,84.70948012232417,UFV — Radiação solar,Residencial (RE),B1,2020-02-18,2025-12-16
TUR004,LDA PICUI,1294,SETD TURIACU,3304557,15002,TURIACU,2917.5,107.44,14,14,109.99,107.44,2.549999999999997,2.55,3.770008568980291,102.37341772151899,UFV — Radiação solar,Residencial (RE),B1,2019-12-30,2025-09-26
ESP014,LDA AGAI,18519958,SETD ESPERANCA,3304557,16899,ESPERANCA AEREO AT/MT,6675.0,109.05,8,8,109.05,109.05,0.0,0.0,1.6337078651685393,100.0,UFV — Radiação solar,Comercial (CO),B3,2023-02-28,2025-11-30
PTS9310,LDS 9310,10386087,SETD POSTO SEIS,3304557,15075,POSTO SEIS SUBTERRANEO,9700.0,108.94,14,14,108.94,108.94,0.0,0.0,1.1230927835051547,100.0,UFV — Radiação solar,Residencial (RE),B1,2019-01-04,2025-04-30
ABR010,LDA AUREA,18520731,SETD AREIA BRANCA,3300456,15054,AREIA BRANCA AEREO,6982.5,115.46,22,21,108.71999999999998,109.35999999999999,-0.6400000000000006,-6.74,1.55703544575725,94.16248051273168,UFV — Radiação solar,Residencial (RE),B1,2020-05-27,2025-11-12
CAM020,LDA NOVAGUI,18520488,SETD CAMARA,3304557,14991,CAMARA,7897.5,108.85,9,9,108.25,108.85,-0.5999999999999943,-0.6,1.370686926242482,99.4487827285255,UFV — Radiação solar,Residencial (RE),B1,2021-11-10,2025-05-22
LBN00002,LDS 9623,55813421,SETD LEBLON,3304557,14992,LEBLON,4400.0,106.94,15,15,108.14,106.94,1.2000000000000028,1.2,2.4577272727272725,101.12212455582569,UFV — Radiação solar,Residencial (RE),B1,2020-08-13,2025-11-25
ROS018,LDA LUA,18519985,SETD ROSALI,3305109,14996,ROSALI,7905.0,108.13,17,17,108.13,108.13,0.0,0.0,1.3678684376976598,100.0,UFV — Radiação solar,Residencial (RE),B1,2021-01-15,2025-06-04
TER950,LDA PATRONATO,1123,SETD TERRA NOVA,3304557,15044,TERRA NOVA AEREO,4050.0,123.96,10,10,107.96000000000001,123.96000000000001,-16.0,-16.0,2.665679012345679,87.09261051952244,UFV — Radiação solar,Residencial (RE),B1,2021-11-09,2025-08-06
BFG29289,LDA PASC/CARL,10385934,SETD BOTAFOGO,3304557,15067,BOTAFOGO AEREO URBANO,4080.0,137.34,17,16,107.93,107.93,0.0,-29.41,2.645343137254902,78.58599097131207,UFV — Radiação solar,Residencial (RE),B1,2020-12-29,2025-08-25
VTL001,LDA PADUA,18520794,SETD VILAR DOS TELES,3300456,15072,VILAR DOS TELES AEREO,8947.5,122.56,9,8,107.56,107.56,0.0,-15.0,1.2021234981838502,87.76109660574413,UFV — Radiação solar,Comercial (CO),B3,2021-05-27,2025-04-10
